DateTime, Sensor, Temperature (Celcius), Pressure (hPa)
2017-12-03 14:02:21 +0800, BMP280, 22.404840, 1016.469421
2017-12-03 14:02:52 +0800, BMP280, 22.402847, 1016.455261
2017-12-03 14:03:22 +0800, BMP280, 22.397863, 1016.435913
2017-12-03 14:03:52 +0800, BMP280, 22.401850, 1016.448242
2017-12-03 14:04:22 +0800, BMP280, 22.395870, 1016.427063
2017-12-03 14:04:52 +0800, BMP280, 22.380920, 1016.460449
2017-12-03 14:05:22 +0800, BMP280, 22.390886, 1016.450806
2017-12-03 14:05:52 +0800, BMP280, 22.388893, 1016.458191
2017-12-03 14:06:22 +0800, BMP280, 22.383909, 1016.460327
2017-12-03 14:06:52 +0800, BMP280, 22.373943, 1016.437683
2017-12-03 14:07:22 +0800, BMP280, 22.375937, 1016.441040
2017-12-03 14:07:52 +0800, BMP280, 22.370953, 1016.437866
2017-12-03 14:08:22 +0800, BMP280, 22.359989, 1016.456726
2017-12-03 14:08:52 +0800, BMP280, 22.360985, 1016.469238
2017-12-03 14:09:22 +0800, BMP280, 22.358992, 1016.449707
2017-12-03 14:09:52 +0800, BMP280, 22.362980, 1016.472656
2017-12-03 14:45:03 +0800, BMP280, 23.386595, 1016.116516
2017-12-03 14:45:33 +0800, BMP280, 23.371643, 1016.106995
2017-12-03 14:46:03 +0800, BMP280, 23.335762, 1016.126099
2017-12-03 14:46:33 +0800, BMP280, 23.278950, 1016.136169
2017-12-03 14:47:03 +0800, BMP280, 23.220144, 1016.121277
2017-12-03 14:47:33 +0800, BMP280, 23.167318, 1016.170654
2017-12-03 14:48:03 +0800, BMP280, 23.128447, 1016.141296
2017-12-03 14:58:56 +0800, BMP280, 23.186256, 1016.197815
2017-12-03 14:59:26 +0800, BMP280, 23.109509, 1016.232971
2017-12-03 14:59:56 +0800, BMP280, 23.041733, 1016.213379
2017-12-03 15:00:26 +0800, BMP280, 23.002861, 1016.227234
2017-12-03 15:00:56 +0800, BMP280, 22.980934, 1016.227234
2017-12-03 15:01:26 +0800, BMP280, 23.087582, 1016.222107
2017-12-03 15:01:56 +0800, BMP280, 23.200211, 1016.238159
2017-12-03 15:02:26 +0800, BMP280, 23.344732, 1016.206421
2017-12-03 15:02:56 +0800, BMP280, 23.566999, 1016.216553
2017-12-03 15:03:26 +0800, BMP280, 23.373636, 1016.223755
2017-12-03 15:03:56 +0800, BMP280, 23.222137, 1016.211182
2017-12-03 15:04:26 +0800, BMP280, 23.132433, 1016.207581
2017-12-03 15:04:56 +0800, BMP280, 23.068644, 1016.249023
2017-12-03 15:05:26 +0800, BMP280, 23.022797, 1016.250916
2017-12-03 15:05:56 +0800, BMP280, 22.983925, 1016.259399
2017-12-03 15:06:26 +0800, BMP280, 22.934090, 1016.265259
2017-12-03 15:06:56 +0800, BMP280, 22.910168, 1016.240234
2017-12-03 15:07:26 +0800, BMP280, 22.883257, 1016.253296
2017-12-03 15:07:56 +0800, BMP280, 22.878273, 1016.255432
2017-12-03 15:08:27 +0800, BMP280, 22.870300, 1016.247192
2017-12-03 15:08:57 +0800, BMP280, 22.854353, 1016.251953
2017-12-03 15:09:27 +0800, BMP280, 22.817474, 1016.269226
2017-12-03 15:09:57 +0800, BMP280, 22.805513, 1016.286499
2017-12-03 15:10:27 +0800, BMP280, 22.786577, 1016.286133
2017-12-03 15:10:57 +0800, BMP280, 22.776609, 1016.263611
2017-12-03 15:11:27 +0800, BMP280, 22.771626, 1016.276672
2017-12-03 15:11:57 +0800, BMP280, 22.748703, 1016.274902
2017-12-03 15:12:27 +0800, BMP280, 22.751692, 1016.285400
2017-12-03 15:12:57 +0800, BMP280, 22.742722, 1016.275391
2017-12-03 15:13:27 +0800, BMP280, 22.754683, 1016.252808
2017-12-03 15:13:57 +0800, BMP280, 22.766644, 1016.284241
2017-12-03 15:14:27 +0800, BMP280, 22.777607, 1016.276123
2017-12-03 15:14:57 +0800, BMP280, 22.780596, 1016.302795
2017-12-03 15:15:27 +0800, BMP280, 22.767639, 1016.296753
2017-12-03 15:15:57 +0800, BMP280, 22.769632, 1016.267822
2017-12-03 15:16:27 +0800, BMP280, 22.762655, 1016.293457
2017-12-03 15:16:57 +0800, BMP280, 22.751692, 1016.274597
2017-12-03 15:17:27 +0800, BMP280, 22.757673, 1016.274048
2017-12-03 15:17:57 +0800, BMP280, 22.761660, 1016.264893
2017-12-03 15:18:27 +0800, BMP280, 22.771626, 1016.249634
2017-12-03 15:18:57 +0800, BMP280, 22.779600, 1016.268738
2017-12-03 15:19:27 +0800, BMP280, 22.783587, 1016.248657
2017-12-03 15:19:57 +0800, BMP280, 22.786577, 1016.237549
2017-12-03 15:20:27 +0800, BMP280, 22.795547, 1016.220642
2017-12-03 15:20:57 +0800, BMP280, 22.808504, 1016.270020
2017-12-03 15:21:27 +0800, BMP280, 22.815481, 1016.254944
2017-12-03 15:21:57 +0800, BMP280, 22.816479, 1016.229797
2017-12-03 15:22:27 +0800, BMP280, 22.839401, 1016.236938
2017-12-03 15:22:57 +0800, BMP280, 22.872293, 1016.250488
2017-12-03 15:23:27 +0800, BMP280, 22.870300, 1016.236328
2017-12-03 15:23:57 +0800, BMP280, 22.840399, 1016.249329
2017-12-03 15:24:27 +0800, BMP280, 22.825449, 1016.256042
2017-12-03 15:24:57 +0800, BMP280, 22.827442, 1016.253967
2017-12-03 15:25:27 +0800, BMP280, 22.834419, 1016.244446
2017-12-03 15:25:57 +0800, BMP280, 22.833422, 1016.285889
2017-12-03 15:26:27 +0800, BMP280, 22.800531, 1016.223938
2017-12-03 15:26:57 +0800, BMP280, 22.798536, 1016.247375
2017-12-03 15:27:27 +0800, BMP280, 22.781593, 1016.272217
2017-12-03 15:27:58 +0800, BMP280, 22.773621, 1016.280090
2017-12-03 15:28:28 +0800, BMP280, 22.765646, 1016.266357
2017-12-03 15:28:58 +0800, BMP280, 22.763653, 1016.262817
2017-12-03 15:29:28 +0800, BMP280, 22.772623, 1016.289124
2017-12-03 15:29:58 +0800, BMP280, 22.780596, 1016.302856
2017-12-03 15:30:28 +0800, BMP280, 22.792557, 1016.285645
2017-12-03 15:30:58 +0800, BMP280, 22.800531, 1016.315613
2017-12-03 15:31:28 +0800, BMP280, 22.801527, 1016.301147
2017-12-03 15:31:58 +0800, BMP280, 22.805513, 1016.324280
2017-12-03 15:32:28 +0800, BMP280, 22.809502, 1016.309509
2017-12-03 15:32:58 +0800, BMP280, 22.818472, 1016.330383
2017-12-03 15:33:28 +0800, BMP280, 22.825449, 1016.342346
2017-12-03 15:33:58 +0800, BMP280, 22.826445, 1016.349487
2017-12-03 15:34:28 +0800, BMP280, 22.828438, 1016.352966
2017-12-03 15:34:58 +0800, BMP280, 22.824451, 1016.340698
2017-12-03 15:35:28 +0800, BMP280, 22.832426, 1016.338196
2017-12-03 15:35:58 +0800, BMP280, 22.834419, 1016.325500
2017-12-03 15:36:28 +0800, BMP280, 22.835415, 1016.316406
2017-12-03 15:36:58 +0800, BMP280, 22.835415, 1016.310974
2017-12-03 15:37:28 +0800, BMP280, 22.826445, 1016.295532
2017-12-03 15:37:58 +0800, BMP280, 22.807508, 1016.322266
2017-12-03 15:38:28 +0800, BMP280, 22.809502, 1016.314880
2017-12-03 15:38:58 +0800, BMP280, 22.809502, 1016.293213
2017-12-03 15:39:28 +0800, BMP280, 22.804518, 1016.317078
2017-12-03 15:39:58 +0800, BMP280, 22.804518, 1016.273926
2017-12-03 15:40:28 +0800, BMP280, 22.816479, 1016.294495
2017-12-03 15:40:58 +0800, BMP280, 22.822458, 1016.256287
2017-12-03 15:41:28 +0800, BMP280, 22.833422, 1016.291321
2017-12-03 15:41:59 +0800, BMP280, 22.830431, 1016.237610
2017-12-03 15:42:29 +0800, BMP280, 22.829435, 1016.252075
2017-12-03 15:42:59 +0800, BMP280, 22.810497, 1016.219482
2017-12-03 15:43:29 +0800, BMP280, 22.813488, 1016.213806
2017-12-03 15:43:59 +0800, BMP280, 22.818472, 1016.195374
2017-12-03 15:44:29 +0800, BMP280, 22.827442, 1016.210815
2017-12-03 15:44:59 +0800, BMP280, 22.829435, 1016.203491
2017-12-03 15:45:29 +0800, BMP280, 22.836412, 1016.188538
2017-12-03 15:45:59 +0800, BMP280, 22.842392, 1016.236633
2017-12-03 15:46:29 +0800, BMP280, 22.842392, 1016.209595
2017-12-03 15:46:59 +0800, BMP280, 22.840399, 1016.190002
2017-12-03 15:47:29 +0800, BMP280, 22.843390, 1016.179016
2017-12-03 15:47:59 +0800, BMP280, 22.835415, 1016.181396
2017-12-03 15:48:29 +0800, BMP280, 22.841396, 1016.170105
2017-12-03 15:48:59 +0800, BMP280, 22.841396, 1016.159363
2017-12-03 15:49:29 +0800, BMP280, 22.838406, 1016.143311
2017-12-03 15:49:59 +0800, BMP280, 22.805513, 1016.151428
2017-12-03 15:50:29 +0800, BMP280, 22.803520, 1016.148010
2017-12-03 15:50:59 +0800, BMP280, 22.811495, 1016.167236
2017-12-03 15:51:29 +0800, BMP280, 22.822458, 1016.191467
2017-12-03 15:51:59 +0800, BMP280, 22.822458, 1016.202209
2017-12-03 15:52:29 +0800, BMP280, 22.812490, 1016.185120
2017-12-03 15:52:59 +0800, BMP280, 22.815481, 1016.157837
2017-12-03 15:53:29 +0800, BMP280, 22.818472, 1016.152161
2017-12-03 15:53:59 +0800, BMP280, 22.821461, 1016.157288
2017-12-03 15:54:29 +0800, BMP280, 22.830431, 1016.172852
2017-12-03 15:54:59 +0800, BMP280, 22.810497, 1016.197815
2017-12-03 15:55:29 +0800, BMP280, 22.796543, 1016.200745
2017-12-03 15:55:59 +0800, BMP280, 22.784584, 1016.196350
2017-12-03 15:56:29 +0800, BMP280, 22.776609, 1016.182617
2017-12-03 15:56:59 +0800, BMP280, 22.776609, 1016.166443
2017-12-03 15:57:30 +0800, BMP280, 22.772623, 1016.175781
2017-12-03 15:58:00 +0800, BMP280, 22.758669, 1016.162476
2017-12-03 15:58:30 +0800, BMP280, 22.763653, 1016.171143
2017-12-03 15:59:00 +0800, BMP280, 22.746708, 1016.206665
2017-12-03 15:59:30 +0800, BMP280, 22.732756, 1016.193359
2017-12-03 16:00:00 +0800, BMP280, 22.721790, 1016.212341
2017-12-03 16:00:30 +0800, BMP280, 22.709831, 1016.186218
2017-12-03 16:01:00 +0800, BMP280, 22.704847, 1016.215332
2017-12-03 16:01:30 +0800, BMP280, 22.704847, 1016.204651
2017-12-03 16:02:00 +0800, BMP280, 22.692886, 1016.210876
2017-12-03 16:02:30 +0800, BMP280, 22.704847, 1016.220703
2017-12-03 16:03:00 +0800, BMP280, 22.722788, 1016.224792
2017-12-03 16:03:30 +0800, BMP280, 22.739731, 1016.237732
2017-12-03 16:04:00 +0800, BMP280, 22.717804, 1016.243103
2017-12-03 16:04:30 +0800, BMP280, 22.726774, 1016.263977
2017-12-03 16:05:00 +0800, BMP280, 22.735744, 1016.263306
2017-12-03 16:05:30 +0800, BMP280, 22.725779, 1016.235352
2017-12-03 16:06:00 +0800, BMP280, 22.723785, 1016.258972
2017-12-03 16:06:30 +0800, BMP280, 22.747705, 1016.294678
2017-12-03 16:07:00 +0800, BMP280, 22.742722, 1016.302307
2017-12-03 16:07:30 +0800, BMP280, 22.723785, 1016.280457
2017-12-03 16:08:00 +0800, BMP280, 22.697870, 1016.268127
2017-12-03 16:08:30 +0800, BMP280, 22.701857, 1016.312805
