DateTime, Temperature (Celcius), Relative Humidity (%)
2017-04-05 00:00:25 +0800, 22.275400, 75.592041
2017-04-05 00:00:56 +0800, 22.281836, 75.477036
2017-04-05 00:01:26 +0800, 22.294704, 75.515594
2017-04-05 00:01:56 +0800, 22.292561, 75.590042
2017-04-05 00:02:27 +0800, 22.296848, 75.552536
2017-04-05 00:02:57 +0800, 22.288269, 75.506996
2017-04-05 00:03:27 +0800, 22.283981, 75.599434
2017-04-05 00:03:58 +0800, 22.283979, 75.610123
2017-04-05 00:04:28 +0800, 22.277546, 75.630508
2017-04-05 00:04:58 +0800, 22.275400, 75.633240
2017-04-05 00:05:29 +0800, 22.273254, 75.527634
2017-04-05 00:05:59 +0800, 22.268963, 75.533096
2017-04-05 00:06:29 +0800, 22.275400, 75.596619
2017-04-05 00:07:00 +0800, 22.264673, 75.659103
2017-04-05 00:07:30 +0800, 22.268963, 75.687210
2017-04-05 00:08:00 +0800, 22.266819, 75.671623
2017-04-05 00:08:31 +0800, 22.264675, 75.685036
2017-04-05 00:09:01 +0800, 22.266819, 75.647209
2017-04-05 00:09:31 +0800, 22.264673, 75.738449
2017-04-05 00:10:02 +0800, 22.258240, 75.716118
2017-04-05 00:10:32 +0800, 22.260386, 75.644722
2017-04-05 00:11:02 +0800, 22.256096, 75.570831
2017-04-05 00:11:33 +0800, 22.251804, 75.609863
2017-04-05 00:12:03 +0800, 22.251806, 75.603760
2017-04-05 00:12:33 +0800, 22.238934, 75.586571
2017-04-05 00:13:04 +0800, 22.232500, 75.600876
2017-04-05 00:13:34 +0800, 22.234646, 75.669853
2017-04-05 00:14:04 +0800, 22.230354, 75.689049
2017-04-05 00:14:35 +0800, 22.234646, 75.701889
2017-04-05 00:15:05 +0800, 22.228209, 75.752815
2017-04-05 00:15:35 +0800, 22.228209, 75.746719
2017-04-05 00:16:06 +0800, 22.230354, 75.803482
2017-04-05 00:16:36 +0800, 22.234646, 75.846855
2017-04-05 00:17:06 +0800, 22.236790, 75.879219
2017-04-05 00:17:37 +0800, 22.241079, 75.867653
2017-04-05 00:18:07 +0800, 22.241079, 75.875290
2017-04-05 00:18:38 +0800, 22.243225, 75.842026
2017-04-05 00:19:08 +0800, 22.249659, 75.870468
2017-04-05 00:19:38 +0800, 22.243225, 75.802361
2017-04-05 00:20:09 +0800, 22.238935, 75.777298
2017-04-05 00:20:39 +0800, 22.247513, 75.821312
2017-04-05 00:21:09 +0800, 22.238935, 75.763573
2017-04-05 00:21:40 +0800, 22.234646, 75.738518
2017-04-05 00:22:10 +0800, 22.230354, 75.783653
2017-04-05 00:22:40 +0800, 22.236790, 75.761726
2017-04-05 00:23:11 +0800, 22.232500, 75.732101
2017-04-05 00:23:41 +0800, 22.234646, 75.843803
2017-04-05 00:24:11 +0800, 22.228209, 75.824532
2017-04-05 00:24:42 +0800, 22.223919, 75.797951
2017-04-05 00:25:12 +0800, 22.228209, 75.774178
2017-04-05 00:25:42 +0800, 22.234644, 75.767502
2017-04-05 00:26:13 +0800, 22.228209, 75.723824
2017-04-05 00:26:43 +0800, 22.215340, 75.689842
2017-04-05 00:27:13 +0800, 22.208904, 75.675148
2017-04-05 00:27:44 +0800, 22.208904, 75.614113
2017-04-05 00:28:14 +0800, 22.204615, 75.654671
2017-04-05 00:28:44 +0800, 22.200325, 75.652504
2017-04-05 00:29:15 +0800, 22.193890, 75.642380
2017-04-05 00:29:45 +0800, 22.196035, 75.718994
2017-04-05 00:30:15 +0800, 22.189600, 75.690567
2017-04-05 00:30:46 +0800, 22.185308, 75.656357
2017-04-05 00:31:16 +0800, 22.183163, 75.555321
2017-04-05 00:31:46 +0800, 22.181019, 75.544319
2017-04-05 00:32:17 +0800, 22.174583, 75.555557
2017-04-05 00:32:47 +0800, 22.174585, 75.573868
2017-04-05 00:33:17 +0800, 22.174585, 75.569290
2017-04-05 00:33:48 +0800, 22.178873, 75.527206
2017-04-05 00:34:18 +0800, 22.181019, 75.464973
2017-04-05 00:34:48 +0800, 22.172440, 75.414848
2017-04-05 00:35:19 +0800, 22.168148, 75.406578
2017-04-05 00:35:49 +0800, 22.168148, 75.469131
2017-04-05 00:36:19 +0800, 22.163858, 75.482224
2017-04-05 00:36:50 +0800, 22.159571, 75.425133
2017-04-05 00:37:20 +0800, 22.163858, 75.471550
2017-04-05 00:37:50 +0800, 22.170294, 75.434364
2017-04-05 00:38:21 +0800, 22.166004, 75.389473
2017-04-05 00:38:51 +0800, 22.155279, 75.387871
2017-04-05 00:39:22 +0800, 22.163860, 75.402885
2017-04-05 00:39:52 +0800, 22.161715, 75.404099
2017-04-05 00:40:22 +0800, 22.159569, 75.377831
2017-04-05 00:40:53 +0800, 22.159571, 75.386986
2017-04-05 00:41:23 +0800, 22.163858, 75.384567
2017-04-05 00:41:53 +0800, 22.163858, 75.347946
2017-04-05 00:42:24 +0800, 22.163858, 75.369308
2017-04-05 00:42:54 +0800, 22.166004, 75.380318
2017-04-05 00:43:24 +0800, 22.166004, 75.403206
2017-04-05 00:43:55 +0800, 22.170294, 75.402321
2017-04-05 00:44:25 +0800, 22.172440, 75.427055
2017-04-05 00:44:55 +0800, 22.172440, 75.326355
2017-04-05 00:45:26 +0800, 22.163858, 75.424240
2017-04-05 00:45:56 +0800, 22.168148, 75.359276
2017-04-05 00:46:26 +0800, 22.170294, 75.469460
2017-04-05 00:46:57 +0800, 22.161715, 75.439186
2017-04-05 00:47:27 +0800, 22.159569, 75.325951
2017-04-05 00:47:57 +0800, 22.155279, 75.313103
2017-04-05 00:48:28 +0800, 22.153133, 75.292946
2017-04-05 00:48:58 +0800, 22.146700, 75.322495
2017-04-05 00:49:28 +0800, 22.146700, 75.279770
2017-04-05 00:49:59 +0800, 22.144554, 75.238251
2017-04-05 00:50:29 +0800, 22.150990, 75.245323
2017-04-05 00:50:59 +0800, 22.146698, 75.291977
2017-04-05 00:51:30 +0800, 22.148846, 75.223640
2017-04-05 00:52:00 +0800, 22.150990, 75.201073
2017-04-05 00:52:30 +0800, 22.150990, 75.092735
2017-04-05 00:53:01 +0800, 22.146700, 75.066147
2017-04-05 00:53:31 +0800, 22.150990, 75.062218
2017-04-05 00:54:01 +0800, 22.150990, 75.107994
2017-04-05 00:54:32 +0800, 22.148846, 75.129036
2017-04-05 00:55:02 +0800, 22.148844, 75.142761
2017-04-05 00:55:32 +0800, 22.148846, 75.080208
2017-04-05 00:56:03 +0800, 22.142408, 75.067032
2017-04-05 00:56:33 +0800, 22.150990, 75.039322
2017-04-05 00:57:03 +0800, 22.148846, 75.032906
2017-04-05 00:57:34 +0800, 22.150990, 74.979813
2017-04-05 00:58:04 +0800, 22.148846, 74.985603
2017-04-05 00:58:34 +0800, 22.142408, 74.951065
2017-04-05 00:59:05 +0800, 22.142408, 74.961746
2017-04-05 00:59:35 +0800, 22.142408, 74.912918
2017-04-05 01:00:05 +0800, 22.140263, 74.888176
2017-04-05 01:00:36 +0800, 22.138119, 74.861916
2017-04-05 01:01:06 +0800, 22.138119, 74.831398
2017-04-05 01:01:37 +0800, 22.135973, 74.902794
2017-04-05 01:02:07 +0800, 22.131681, 74.946396
2017-04-05 01:02:37 +0800, 22.142408, 74.929703
2017-04-05 01:03:08 +0800, 22.142408, 74.938858
2017-04-05 01:03:38 +0800, 22.142408, 74.919022
2017-04-05 01:04:08 +0800, 22.148846, 74.900154
2017-04-05 01:04:39 +0800, 22.148844, 74.889473
2017-04-05 01:05:09 +0800, 22.144554, 74.870514
2017-04-05 01:05:39 +0800, 22.142408, 74.844254
2017-04-05 01:06:10 +0800, 22.138119, 74.900063
2017-04-05 01:06:40 +0800, 22.142408, 74.833572
2017-04-05 01:07:10 +0800, 22.142408, 74.885452
2017-04-05 01:07:41 +0800, 22.138119, 74.893967
2017-04-05 01:08:11 +0800, 22.135973, 74.855492
2017-04-05 01:08:41 +0800, 22.133827, 74.899422
2017-04-05 01:09:12 +0800, 22.135973, 74.905846
2017-04-05 01:09:42 +0800, 22.142408, 74.886978
2017-04-05 01:10:12 +0800, 22.135973, 74.884483
2017-04-05 01:10:43 +0800, 22.138119, 74.906174
2017-04-05 01:11:13 +0800, 22.142408, 74.925125
2017-04-05 01:11:43 +0800, 22.140263, 74.863762
2017-04-05 01:12:14 +0800, 22.144554, 74.852203
2017-04-05 01:12:44 +0800, 22.140263, 74.886658
2017-04-05 01:13:14 +0800, 22.131681, 74.915878
2017-04-05 01:13:45 +0800, 22.129538, 74.907928
2017-04-05 01:14:15 +0800, 22.125248, 74.892029
2017-04-05 01:14:45 +0800, 22.123100, 74.903915
2017-04-05 01:15:16 +0800, 22.125246, 74.933228
2017-04-05 01:15:46 +0800, 22.116665, 74.895317
2017-04-05 01:16:16 +0800, 22.112377, 74.862633
2017-04-05 01:16:47 +0800, 22.103796, 74.916275
2017-04-05 01:17:17 +0800, 22.095219, 74.904305
2017-04-05 01:17:47 +0800, 22.093073, 74.931450
2017-04-05 01:18:18 +0800, 22.086636, 74.913704
2017-04-05 01:18:48 +0800, 22.080202, 74.941727
2017-04-05 01:19:18 +0800, 22.075912, 75.032639
2017-04-05 01:19:49 +0800, 22.084492, 75.029343
2017-04-05 01:20:19 +0800, 22.090927, 75.040993
2017-04-05 01:20:49 +0800, 22.093073, 75.007744
2017-04-05 01:21:20 +0800, 22.088781, 75.040665
2017-04-05 01:21:50 +0800, 22.097363, 75.008385
2017-04-05 01:22:20 +0800, 22.097363, 75.057213
2017-04-05 01:22:51 +0800, 22.108086, 75.048141
2017-04-05 01:23:21 +0800, 22.112377, 75.070152
2017-04-05 01:23:51 +0800, 22.114521, 75.056740
2017-04-05 01:24:22 +0800, 22.116669, 75.086052
2017-04-05 01:24:52 +0800, 22.123102, 75.094650
2017-04-05 01:25:23 +0800, 22.123102, 75.068710
2017-04-05 01:25:53 +0800, 22.120956, 75.065346
2017-04-05 01:26:23 +0800, 22.123102, 75.111435
2017-04-05 01:26:54 +0800, 22.123102, 75.149582
2017-04-05 01:27:24 +0800, 22.123102, 75.213669
2017-04-05 01:27:54 +0800, 22.118811, 75.287796
2017-04-05 01:28:25 +0800, 22.116665, 75.348503
2017-04-05 01:28:55 +0800, 22.118813, 75.368668
2017-04-05 01:29:25 +0800, 22.114521, 75.358871
2017-04-05 01:29:56 +0800, 22.120956, 75.347633
2017-04-05 01:30:26 +0800, 22.125248, 75.345215
2017-04-05 01:30:56 +0800, 22.133827, 75.351082
2017-04-05 01:31:27 +0800, 22.133827, 75.344971
2017-04-05 01:31:57 +0800, 22.135973, 75.342247
