DateTime, Sensor, Temperature (Celcius), Pressure (hPa)
2018-01-08 00:00:20 +0800, BMP280, 19.942034, 1014.619629
2018-01-08 00:00:50 +0800, BMP280, 19.943029, 1014.648254
2018-01-08 00:01:20 +0800, BMP280, 19.940041, 1014.589294
2018-01-08 00:01:50 +0800, BMP280, 19.941036, 1014.569519
2018-01-08 00:02:20 +0800, BMP280, 19.938046, 1014.585876
2018-01-08 00:02:50 +0800, BMP280, 19.932066, 1014.570129
2018-01-08 00:03:20 +0800, BMP280, 19.931070, 1014.563049
2018-01-08 00:03:50 +0800, BMP280, 19.938046, 1014.564392
2018-01-08 00:04:20 +0800, BMP280, 19.934059, 1014.600464
2018-01-08 00:04:50 +0800, BMP280, 19.930073, 1014.577393
2018-01-08 00:05:20 +0800, BMP280, 19.925089, 1014.611816
2018-01-08 00:05:50 +0800, BMP280, 19.922100, 1014.671143
2018-01-08 00:06:20 +0800, BMP280, 19.922100, 1014.660400
2018-01-08 00:06:50 +0800, BMP280, 19.923096, 1014.710449
2018-01-08 00:07:20 +0800, BMP280, 19.922100, 1014.746460
2018-01-08 00:07:50 +0800, BMP280, 19.923096, 1014.715820
2018-01-08 00:08:21 +0800, BMP280, 19.924093, 1014.733765
2018-01-08 00:08:51 +0800, BMP280, 19.918114, 1014.701904
2018-01-08 00:09:21 +0800, BMP280, 19.922100, 1014.665833
2018-01-08 00:09:51 +0800, BMP280, 19.916121, 1014.650146
2018-01-08 00:10:21 +0800, BMP280, 19.913130, 1014.596558
2018-01-08 00:10:51 +0800, BMP280, 19.910139, 1014.564514
2018-01-08 00:11:21 +0800, BMP280, 19.916121, 1014.569519
2018-01-08 00:11:51 +0800, BMP280, 19.914125, 1014.549866
2018-01-08 00:12:21 +0800, BMP280, 19.916121, 1014.526489
2018-01-08 00:12:51 +0800, BMP280, 19.913130, 1014.526733
2018-01-08 00:13:21 +0800, BMP280, 19.910139, 1014.489258
2018-01-08 00:13:51 +0800, BMP280, 19.910139, 1014.457092
2018-01-08 00:14:21 +0800, BMP280, 19.908146, 1014.453613
2018-01-08 00:14:51 +0800, BMP280, 19.910139, 1014.424744
2018-01-08 00:15:21 +0800, BMP280, 19.914125, 1014.415527
2018-01-08 00:15:51 +0800, BMP280, 19.919109, 1014.408020
2018-01-08 00:16:21 +0800, BMP280, 19.919109, 1014.386597
2018-01-08 00:16:51 +0800, BMP280, 19.911137, 1014.383484
2018-01-08 00:17:21 +0800, BMP280, 19.910139, 1014.349548
2018-01-08 00:17:51 +0800, BMP280, 19.908146, 1014.372986
2018-01-08 00:18:21 +0800, BMP280, 19.910139, 1014.328064
2018-01-08 00:18:51 +0800, BMP280, 19.908146, 1014.319214
2018-01-08 00:19:21 +0800, BMP280, 19.898180, 1014.275024
2018-01-08 00:19:51 +0800, BMP280, 19.904160, 1014.290710
2018-01-08 00:20:21 +0800, BMP280, 19.900173, 1014.316101
2018-01-08 00:20:51 +0800, BMP280, 19.894194, 1014.316528
2018-01-08 00:21:21 +0800, BMP280, 19.898180, 1014.280334
2018-01-08 00:21:51 +0800, BMP280, 19.892200, 1014.270081
2018-01-08 00:22:21 +0800, BMP280, 19.895189, 1014.259094
2018-01-08 00:22:51 +0800, BMP280, 19.902166, 1014.260437
2018-01-08 00:23:21 +0800, BMP280, 19.901169, 1014.231812
2018-01-08 00:23:51 +0800, BMP280, 19.902166, 1014.195923
2018-01-08 00:24:21 +0800, BMP280, 19.900173, 1014.208679
2018-01-08 00:24:51 +0800, BMP280, 19.901169, 1014.183411
2018-01-08 00:25:21 +0800, BMP280, 19.894194, 1014.139099
2018-01-08 00:25:51 +0800, BMP280, 19.897182, 1014.128174
2018-01-08 00:26:22 +0800, BMP280, 19.898180, 1014.103027
2018-01-08 00:26:52 +0800, BMP280, 19.896187, 1014.051270
2018-01-08 00:27:22 +0800, BMP280, 19.886219, 1014.028625
2018-01-08 00:27:52 +0800, BMP280, 19.884226, 1014.052124
2018-01-08 00:28:22 +0800, BMP280, 19.879244, 1014.032837
2018-01-08 00:28:52 +0800, BMP280, 19.877249, 1014.013184
2018-01-08 00:29:22 +0800, BMP280, 19.869276, 1014.042480
2018-01-08 00:29:52 +0800, BMP280, 19.869276, 1014.053162
2018-01-08 00:30:22 +0800, BMP280, 19.863297, 1014.091248
2018-01-08 00:30:52 +0800, BMP280, 19.854326, 1014.102600
2018-01-08 00:31:22 +0800, BMP280, 19.859310, 1014.122009
2018-01-08 00:31:52 +0800, BMP280, 19.859310, 1014.111206
2018-01-08 00:32:22 +0800, BMP280, 19.858313, 1014.136353
2018-01-08 00:32:52 +0800, BMP280, 19.862299, 1014.143311
2018-01-08 00:33:22 +0800, BMP280, 19.853329, 1014.127686
2018-01-08 00:33:52 +0800, BMP280, 19.853329, 1014.149231
2018-01-08 00:34:22 +0800, BMP280, 19.851336, 1014.124329
2018-01-08 00:34:52 +0800, BMP280, 19.840372, 1014.132263
2018-01-08 00:35:22 +0800, BMP280, 19.841370, 1014.096313
2018-01-08 00:35:52 +0800, BMP280, 19.842365, 1014.098145
2018-01-08 00:36:22 +0800, BMP280, 19.840372, 1014.110840
2018-01-08 00:36:52 +0800, BMP280, 19.839376, 1014.125183
2018-01-08 00:37:22 +0800, BMP280, 19.836386, 1014.141479
2018-01-08 00:37:52 +0800, BMP280, 19.834393, 1014.170288
2018-01-08 00:38:22 +0800, BMP280, 19.830406, 1014.227905
2018-01-08 00:38:52 +0800, BMP280, 19.833397, 1014.216980
2018-01-08 00:39:22 +0800, BMP280, 19.833397, 1014.216980
2018-01-08 00:39:52 +0800, BMP280, 19.832399, 1014.242065
2018-01-08 00:40:22 +0800, BMP280, 19.833397, 1014.260010
2018-01-08 00:40:52 +0800, BMP280, 19.832399, 1014.263611
2018-01-08 00:41:22 +0800, BMP280, 19.816452, 1014.236084
2018-01-08 00:41:52 +0800, BMP280, 19.824427, 1014.239136
2018-01-08 00:42:22 +0800, BMP280, 19.815456, 1014.277466
2018-01-08 00:42:52 +0800, BMP280, 19.814459, 1014.221863
2018-01-08 00:43:22 +0800, BMP280, 19.819443, 1014.219849
2018-01-08 00:43:52 +0800, BMP280, 19.813463, 1014.161072
2018-01-08 00:44:22 +0800, BMP280, 19.813463, 1014.155701
2018-01-08 00:44:52 +0800, BMP280, 19.813463, 1014.118164
2018-01-08 00:45:23 +0800, BMP280, 19.810472, 1014.075378
2018-01-08 00:45:53 +0800, BMP280, 19.808479, 1014.050537
2018-01-08 00:46:23 +0800, BMP280, 19.805489, 1014.012939
2018-01-08 00:46:53 +0800, BMP280, 19.805489, 1013.980835
2018-01-08 00:47:23 +0800, BMP280, 19.806486, 1013.912659
2018-01-08 00:47:53 +0800, BMP280, 19.806486, 1013.907227
2018-01-08 00:48:23 +0800, BMP280, 19.812466, 1013.896118
2018-01-08 00:48:53 +0800, BMP280, 19.810472, 1013.871155
2018-01-08 00:49:23 +0800, BMP280, 19.810472, 1013.860474
2018-01-08 00:49:53 +0800, BMP280, 19.809477, 1013.842590
2018-01-08 00:50:23 +0800, BMP280, 19.808479, 1013.846252
2018-01-08 00:50:53 +0800, BMP280, 19.805489, 1013.830322
2018-01-08 00:51:23 +0800, BMP280, 19.803495, 1013.816101
2018-01-08 00:51:53 +0800, BMP280, 19.806486, 1013.848206
2018-01-08 00:52:23 +0800, BMP280, 19.811470, 1013.813782
2018-01-08 00:52:53 +0800, BMP280, 19.807484, 1013.817627
2018-01-08 00:53:23 +0800, BMP280, 19.807484, 1013.806885
2018-01-08 00:53:53 +0800, BMP280, 19.806486, 1013.789124
2018-01-08 00:54:23 +0800, BMP280, 19.801502, 1013.764343
2018-01-08 00:54:53 +0800, BMP280, 19.798513, 1013.732361
2018-01-08 00:55:23 +0800, BMP280, 19.796520, 1013.712708
2018-01-08 00:55:53 +0800, BMP280, 19.794525, 1013.768494
2018-01-08 00:56:23 +0800, BMP280, 19.798513, 1013.759216
2018-01-08 00:56:53 +0800, BMP280, 19.789543, 1013.765198
2018-01-08 00:57:23 +0800, BMP280, 19.791536, 1013.730957
2018-01-08 00:57:53 +0800, BMP280, 19.785557, 1013.774475
2018-01-08 00:58:23 +0800, BMP280, 19.793530, 1013.809753
2018-01-08 00:58:53 +0800, BMP280, 19.791536, 1013.806213
2018-01-08 00:59:23 +0800, BMP280, 19.791536, 1013.795532
2018-01-08 00:59:53 +0800, BMP280, 19.787550, 1013.831604
2018-01-08 01:00:23 +0800, BMP280, 19.787550, 1013.826233
2018-01-08 01:00:53 +0800, BMP280, 19.788546, 1013.828064
2018-01-08 01:01:23 +0800, BMP280, 19.787550, 1013.783264
2018-01-08 01:01:53 +0800, BMP280, 19.789543, 1013.818970
2018-01-08 01:02:23 +0800, BMP280, 19.786552, 1013.781616
2018-01-08 01:02:53 +0800, BMP280, 19.785557, 1013.812073
2018-01-08 01:03:23 +0800, BMP280, 19.793530, 1013.777527
2018-01-08 01:03:54 +0800, BMP280, 19.784559, 1013.767334
2018-01-08 01:04:24 +0800, BMP280, 19.787550, 1013.718811
2018-01-08 01:04:54 +0800, BMP280, 19.784559, 1013.740479
2018-01-08 01:05:24 +0800, BMP280, 19.782566, 1013.758606
2018-01-08 01:05:54 +0800, BMP280, 19.778580, 1013.810730
2018-01-08 01:06:24 +0800, BMP280, 19.786552, 1013.835327
2018-01-08 01:06:54 +0800, BMP280, 19.778580, 1013.826965
2018-01-08 01:07:24 +0800, BMP280, 19.779575, 1013.844727
2018-01-08 01:07:54 +0800, BMP280, 19.774593, 1013.868347
2018-01-08 01:08:24 +0800, BMP280, 19.778580, 1013.853760
2018-01-08 01:08:54 +0800, BMP280, 19.773596, 1013.866638
2018-01-08 01:09:24 +0800, BMP280, 19.774593, 1013.809326
2018-01-08 01:09:54 +0800, BMP280, 19.769609, 1013.784485
2018-01-08 01:10:24 +0800, BMP280, 19.774593, 1013.723267
2018-01-08 01:10:54 +0800, BMP280, 19.768612, 1013.669983
2018-01-08 01:11:24 +0800, BMP280, 19.770607, 1013.678772
2018-01-08 01:11:54 +0800, BMP280, 19.766619, 1013.623657
2018-01-08 01:12:24 +0800, BMP280, 19.772600, 1013.628601
2018-01-08 01:12:54 +0800, BMP280, 19.765623, 1013.621826
2018-01-08 01:13:24 +0800, BMP280, 19.765623, 1013.616516
2018-01-08 01:13:54 +0800, BMP280, 19.765623, 1013.589722
2018-01-08 01:14:24 +0800, BMP280, 19.757648, 1013.565247
2018-01-08 01:14:54 +0800, BMP280, 19.758646, 1013.609802
2018-01-08 01:15:24 +0800, BMP280, 19.764626, 1013.593262
2018-01-08 01:15:54 +0800, BMP280, 19.759644, 1013.579346
2018-01-08 01:16:24 +0800, BMP280, 19.764626, 1013.577209
2018-01-08 01:16:54 +0800, BMP280, 19.764626, 1013.587891
2018-01-08 01:17:24 +0800, BMP280, 19.763630, 1013.527100
2018-01-08 01:17:54 +0800, BMP280, 19.755655, 1013.540222
2018-01-08 01:18:24 +0800, BMP280, 19.761637, 1013.534424
2018-01-08 01:18:54 +0800, BMP280, 19.757648, 1013.495361
2018-01-08 01:19:24 +0800, BMP280, 19.759644, 1013.461182
2018-01-08 01:19:54 +0800, BMP280, 19.750673, 1013.494019
2018-01-08 01:20:24 +0800, BMP280, 19.756653, 1013.498962
2018-01-08 01:20:54 +0800, BMP280, 19.758646, 1013.470154
2018-01-08 01:21:24 +0800, BMP280, 19.749676, 1013.481506
2018-01-08 01:21:54 +0800, BMP280, 19.754660, 1013.468628
2018-01-08 01:22:24 +0800, BMP280, 19.757648, 1013.479248
2018-01-08 01:22:55 +0800, BMP280, 19.746687, 1013.433411
2018-01-08 01:23:25 +0800, BMP280, 19.756653, 1013.472046
2018-01-08 01:23:55 +0800, BMP280, 19.746687, 1013.454895
2018-01-08 01:24:25 +0800, BMP280, 19.755655, 1013.443604
2018-01-08 01:24:55 +0800, BMP280, 19.751669, 1013.404419
2018-01-08 01:25:25 +0800, BMP280, 19.754660, 1013.393494
2018-01-08 01:25:55 +0800, BMP280, 19.751669, 1013.382996
2018-01-08 01:26:25 +0800, BMP280, 19.749676, 1013.374084
2018-01-08 01:26:55 +0800, BMP280, 19.738712, 1013.349854
2018-01-08 01:27:25 +0800, BMP280, 19.754660, 1013.382690
2018-01-08 01:27:55 +0800, BMP280, 19.754660, 1013.350464
2018-01-08 01:28:25 +0800, BMP280, 19.765623, 1013.385559
2018-01-08 01:28:55 +0800, BMP280, 19.765623, 1013.358643
2018-01-08 01:29:25 +0800, BMP280, 19.768612, 1013.369202
2018-01-08 01:29:55 +0800, BMP280, 19.771603, 1013.336670
2018-01-08 01:30:25 +0800, BMP280, 19.775589, 1013.322083
2018-01-08 01:30:55 +0800, BMP280, 19.769609, 1013.317200
2018-01-08 01:31:25 +0800, BMP280, 19.769609, 1013.295654
2018-01-08 01:31:55 +0800, BMP280, 19.769609, 1013.344055
2018-01-08 01:32:25 +0800, BMP280, 19.767616, 1013.319092
2018-01-08 01:32:55 +0800, BMP280, 19.769609, 1013.343933
2018-01-08 01:33:25 +0800, BMP280, 19.769609, 1013.365479
2018-01-08 01:33:55 +0800, BMP280, 19.768612, 1013.369141
2018-01-08 01:34:25 +0800, BMP280, 19.765623, 1013.358643
2018-01-08 01:34:55 +0800, BMP280, 19.769609, 1013.376221
2018-01-08 01:35:25 +0800, BMP280, 19.769609, 1013.376282
2018-01-08 01:35:55 +0800, BMP280, 19.751669, 1013.377563
2018-01-08 01:36:25 +0800, BMP280, 19.765623, 1013.390930
2018-01-08 01:36:55 +0800, BMP280, 19.762632, 1013.417908
2018-01-08 01:37:25 +0800, BMP280, 19.766619, 1013.408752
2018-01-08 01:37:55 +0800, BMP280, 19.761637, 1013.453857
2018-01-08 01:38:25 +0800, BMP280, 19.762632, 1013.417969
2018-01-08 01:38:55 +0800, BMP280, 19.759644, 1013.407410
2018-01-08 01:39:25 +0800, BMP280, 19.752666, 1013.384583
2018-01-08 01:39:55 +0800, BMP280, 19.756653, 1013.407593
2018-01-08 01:40:25 +0800, BMP280, 19.758646, 1013.384216
2018-01-08 01:40:55 +0800, BMP280, 19.752666, 1013.406067
2018-01-08 01:41:25 +0800, BMP280, 19.756653, 1013.380737
2018-01-08 01:41:55 +0800, BMP280, 19.755655, 1013.384399
2018-01-08 01:42:25 +0800, BMP280, 19.759644, 1013.369812
2018-01-08 01:42:56 +0800, BMP280, 19.757648, 1013.382507
2018-01-08 01:43:26 +0800, BMP280, 19.760639, 1013.366089
2018-01-08 01:43:56 +0800, BMP280, 19.761637, 1013.367859
2018-01-08 01:44:26 +0800, BMP280, 19.758646, 1013.351929
2018-01-08 01:44:56 +0800, BMP280, 19.754660, 1013.323608
2018-01-08 01:45:26 +0800, BMP280, 19.756653, 1013.310974
