DateTime, Sensor, Temperature (Celcius), Pressure (hPa)
2018-01-09 00:00:12 +0800, BMP280, 20.366615, 1020.129028
2018-01-09 00:00:42 +0800, BMP280, 20.372595, 1020.150085
2018-01-09 00:01:13 +0800, BMP280, 20.365620, 1020.154114
2018-01-09 00:01:43 +0800, BMP280, 20.365620, 1020.159424
2018-01-09 00:02:13 +0800, BMP280, 20.359638, 1020.132935
2018-01-09 00:02:43 +0800, BMP280, 20.356649, 1020.100952
2018-01-09 00:03:13 +0800, BMP280, 20.353659, 1020.041931
2018-01-09 00:03:43 +0800, BMP280, 20.353659, 1020.025818
2018-01-09 00:04:13 +0800, BMP280, 20.354656, 1019.984558
2018-01-09 00:04:43 +0800, BMP280, 20.348675, 1020.001038
2018-01-09 00:05:13 +0800, BMP280, 20.349672, 1019.986572
2018-01-09 00:05:43 +0800, BMP280, 20.348675, 1019.979553
2018-01-09 00:06:13 +0800, BMP280, 20.346682, 1019.954529
2018-01-09 00:06:43 +0800, BMP280, 20.340702, 1019.922729
2018-01-09 00:07:13 +0800, BMP280, 20.338709, 1019.886902
2018-01-09 00:07:43 +0800, BMP280, 20.334723, 1019.842346
2018-01-09 00:08:13 +0800, BMP280, 20.329739, 1019.806824
2018-01-09 00:08:43 +0800, BMP280, 20.325752, 1019.773010
2018-01-09 00:09:13 +0800, BMP280, 20.325752, 1019.789124
2018-01-09 00:09:43 +0800, BMP280, 20.318775, 1019.755554
2018-01-09 00:10:13 +0800, BMP280, 20.320768, 1019.726807
2018-01-09 00:10:43 +0800, BMP280, 20.322762, 1019.735535
2018-01-09 00:11:13 +0800, BMP280, 20.315784, 1019.766479
2018-01-09 00:11:43 +0800, BMP280, 20.318775, 1019.825439
2018-01-09 00:12:13 +0800, BMP280, 20.316782, 1019.805908
2018-01-09 00:12:43 +0800, BMP280, 20.311798, 1019.829529
2018-01-09 00:13:13 +0800, BMP280, 20.315784, 1019.863342
2018-01-09 00:13:43 +0800, BMP280, 20.318775, 1019.884644
2018-01-09 00:14:13 +0800, BMP280, 20.311798, 1019.915588
2018-01-09 00:14:43 +0800, BMP280, 20.310802, 1019.956848
2018-01-09 00:15:13 +0800, BMP280, 20.306814, 1020.009094
2018-01-09 00:15:43 +0800, BMP280, 20.308809, 1020.023376
2018-01-09 00:16:13 +0800, BMP280, 20.308809, 1020.018005
2018-01-09 00:16:43 +0800, BMP280, 20.306814, 1020.041382
2018-01-09 00:17:14 +0800, BMP280, 20.310802, 1020.059021
2018-01-09 00:17:44 +0800, BMP280, 20.313791, 1020.069641
2018-01-09 00:18:14 +0800, BMP280, 20.321766, 1020.045776
2018-01-09 00:18:44 +0800, BMP280, 20.318775, 1020.035278
2018-01-09 00:19:14 +0800, BMP280, 20.316782, 1020.031738
2018-01-09 00:19:44 +0800, BMP280, 20.312796, 1020.067932
2018-01-09 00:20:14 +0800, BMP280, 20.309805, 1020.025146
2018-01-09 00:20:44 +0800, BMP280, 20.305819, 1020.018188
